i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    2   -2    0         NaN             NaN    0.142937E-04
1    1    2    0   -2         NaN             NaN    0.142937E-04
1    1    2    2    4         NaN             NaN    0.142937E-04
1    1    2    4    2         NaN             NaN    0.142937E-04
1    1    4    2    2         NaN             NaN    0.142937E-04
1    1   -4   -3   -2         NaN             NaN    0.145631E-04
1    1   -4   -2   -3         NaN             NaN    0.145631E-04
1    1   -4   -2   -1         NaN             NaN    0.145631E-04
1    1   -4   -1   -2         NaN             NaN    0.145631E-04
1    1   -3   -4   -2         NaN             NaN    0.145631E-04
1    1   -3   -2   -4         NaN             NaN    0.145631E-04
1    1   -3   -1    1         NaN             NaN    0.145631E-04
1    1   -3    1   -1         NaN             NaN    0.145631E-04
1    1   -2   -4   -1         NaN             NaN    0.145631E-04
1    1   -2   -1   -4         NaN             NaN    0.145631E-04
1    1   -2   -1    2         NaN             NaN    0.145631E-04
1    1   -2    2   -1         NaN             NaN    0.145631E-04
1    1   -1   -3    1         NaN             NaN    0.145631E-04
1    1   -1   -2    2         NaN             NaN    0.145631E-04
1    1   -1    1   -3         NaN             NaN    0.145631E-04
1    1   -1    2   -2         NaN             NaN    0.145631E-04
1    1    1   -2    2         NaN             NaN    0.145631E-04
1    1    1   -1    3         NaN             NaN    0.145631E-04
1    1    1    2   -2         NaN             NaN    0.145631E-04
1    1    1    3   -1         NaN             NaN    0.145631E-04
1    1    2   -2    1         NaN             NaN    0.145631E-04
1    1    2    1   -2         NaN             NaN    0.145631E-04
1    1    2    1    4         NaN             NaN    0.145631E-04
1    1    2    4    1         NaN             NaN    0.145631E-04
1    1    3   -1    1         NaN             NaN    0.145631E-04
1    1    3    1   -1         NaN             NaN    0.145631E-04
1    1    3    2    4         NaN             NaN    0.145631E-04
1    1    3    4    2         NaN             NaN    0.145631E-04
1    1    4    1    2         NaN             NaN    0.145631E-04
1    1    4    2    1         NaN             NaN    0.145631E-04
1    1    4    2    3         NaN             NaN    0.145631E-04
1    1    4    3    2         NaN             NaN    0.145631E-04
1    1   -2   -4   -3         NaN             NaN    0.145631E-04
1    1   -2   -3   -4         NaN             NaN    0.145631E-04
1    1   -2    1    2         NaN             NaN    0.145631E-04
1    1   -2    2    1         NaN             NaN    0.145631E-04
1    1   -1   -4   -2         NaN             NaN    0.145631E-04
1    1   -1   -2   -4         NaN             NaN    0.145631E-04
1    1   -1    1    3         NaN             NaN    0.145631E-04
1    1   -1    3    1         NaN             NaN    0.145631E-04
1    1    1   -3   -1         NaN             NaN    0.145631E-04
1    1    1   -1   -3         NaN             NaN    0.145631E-04
1    1    1    2    4         NaN             NaN    0.145631E-04
1    1    1    4    2         NaN             NaN    0.145631E-04
1    1    2   -2   -1         NaN             NaN    0.145631E-04
1    1    2   -1   -2         NaN             NaN    0.145631E-04
1    1    2    3    4         NaN             NaN    0.145631E-04
1    1    2    4    3         NaN             NaN    0.145631E-04
1    1   -4   -3   -3         NaN             NaN    0.698830E-05
1    1   -4   -1   -1         NaN             NaN    0.698830E-05
1    1   -3   -4   -3         NaN             NaN    0.698830E-05
1    1   -3   -3   -4         NaN             NaN    0.698830E-05
1    1   -3   -3    0         NaN             NaN    0.171317E-05
1    1   -3    0   -3         NaN             NaN    0.171317E-05
1    1   -3    0    1         NaN             NaN    0.698830E-05
1    1   -3    1    0         NaN             NaN    0.698830E-05
1    1   -1   -4   -1         NaN             NaN    0.698830E-05
1    1   -1   -1   -4         NaN             NaN    0.698830E-05
1    1   -1    0    3         NaN             NaN    0.698830E-05
1    1   -1    3    0         NaN             NaN    0.698830E-05
1    1    0   -3   -3         NaN             NaN    0.171317E-05
1    1    0   -3    1         NaN             NaN    0.698830E-05
1    1    0   -1    3         NaN             NaN    0.698830E-05
1    1    0    1   -3         NaN             NaN    0.698830E-05
1    1    0    3   -1         NaN             NaN    0.698830E-05
1    1    0    3    3         NaN             NaN    0.171317E-05
1    1    1   -3    0         NaN             NaN    0.698830E-05
1    1    1    0   -3         NaN             NaN    0.698830E-05
1    1    1    1    4         NaN             NaN    0.698830E-05
1    1    1    4    1         NaN             NaN    0.698830E-05
1    1    3   -1    0         NaN             NaN    0.698830E-05
1    1    3    0   -1         NaN             NaN    0.698830E-05
1    1    3    0    3         NaN             NaN    0.171317E-05
1    1    3    3    0         NaN             NaN    0.171317E-05
1    1    3    3    4         NaN             NaN    0.698830E-05
1    1    3    4    3         NaN             NaN    0.698830E-05
1    1    4    1    1         NaN             NaN    0.698830E-05
1    1    4    3    3         NaN             NaN    0.698830E-05
1    1   -4   -3   -1         NaN             NaN   -0.110346E-04
1    1   -4   -1   -3         NaN             NaN   -0.110346E-04
1    1   -3   -4   -1         NaN             NaN   -0.110346E-04
1    1   -3   -2    1         NaN             NaN   -0.110346E-04
1    1   -3   -1   -4         NaN             NaN   -0.110346E-04
1    1   -3    1   -2         NaN             NaN   -0.110346E-04
1    1   -2   -3    1         NaN             NaN   -0.110346E-04
1    1   -2    1   -3         NaN             NaN   -0.110346E-04
1    1   -1   -4   -3         NaN             NaN   -0.110346E-04
1    1   -1   -3   -4         NaN             NaN   -0.110346E-04
1    1   -1    2    3         NaN             NaN   -0.110346E-04
1    1   -1    3    2         NaN             NaN   -0.110346E-04
1    1    1   -3   -2         NaN             NaN   -0.110346E-04
1    1    1   -2   -3         NaN             NaN   -0.110346E-04
1    1    1    3    4         NaN             NaN   -0.110346E-04
1    1    1    4    3         NaN             NaN   -0.110346E-04
1    1    2   -1    3         NaN             NaN   -0.110346E-04
1    1    2    3   -1         NaN             NaN   -0.110346E-04
1    1    3   -1    2         NaN             NaN   -0.110346E-04
1    1    3    1    4         NaN             NaN   -0.110346E-04
1    1    3    2   -1         NaN             NaN   -0.110346E-04
1    1    3    4    1         NaN             NaN   -0.110346E-04
1    1    4    1    3         NaN             NaN   -0.110346E-04
1    1    4    3    1         NaN             NaN   -0.110346E-04
1    1   -4   -4   -3         NaN             NaN   -0.859482E-05
1    1   -4   -3   -4         NaN             NaN   -0.859482E-05
1    1   -4   -1    0         NaN             NaN   -0.859482E-05
1    1   -4    0   -1         NaN             NaN   -0.859482E-05
1    1   -3   -4   -4         NaN             NaN   -0.859482E-05
1    1   -3    1    1         NaN             NaN   -0.859482E-05
1    1   -1   -4    0         NaN             NaN   -0.859482E-05
1    1   -1   -1    3         NaN             NaN   -0.859482E-05
1    1   -1    0   -4         NaN             NaN   -0.859482E-05
1    1   -1    3   -1         NaN             NaN   -0.859482E-05
1    1    0   -4   -1         NaN             NaN   -0.859482E-05
1    1    0   -1   -4         NaN             NaN   -0.859482E-05
1    1    0    1    4         NaN             NaN   -0.859482E-05
1    1    0    4    1         NaN             NaN   -0.859482E-05
1    1    1   -3    1         NaN             NaN   -0.859482E-05
1    1    1    0    4         NaN             NaN   -0.859482E-05
1    1    1    1   -3         NaN             NaN   -0.859482E-05
1    1    1    4    0         NaN             NaN   -0.859482E-05
1    1    3   -1   -1         NaN             NaN   -0.859482E-05
1    1    3    4    4         NaN             NaN   -0.859482E-05
1    1    4    0    1         NaN             NaN   -0.859482E-05
1    1    4    1    0         NaN             NaN   -0.859482E-05
1    1    4    3    4         NaN             NaN   -0.859482E-05
1    1    4    4    3         NaN             NaN   -0.859482E-05
1    1   -4   -4   -2         NaN             NaN   -0.100546E-04
1    1   -4   -2   -4         NaN             NaN   -0.100546E-04
1    1   -4   -2    0         NaN             NaN   -0.100546E-04
1    1   -4    0   -2         NaN             NaN   -0.100546E-04
1    1   -2   -4   -4         NaN             NaN   -0.100546E-04
1    1   -2   -4    0         NaN             NaN   -0.100546E-04
1    1   -2   -2    2         NaN             NaN   -0.100546E-04
1    1   -2    0   -4         NaN             NaN   -0.100546E-04
1    1   -2    2   -2         NaN             NaN   -0.100546E-04
1    1   -2    2    2         NaN             NaN   -0.100546E-04
1    1    0   -4   -2         NaN             NaN   -0.100546E-04
1    1    0   -2   -4         NaN             NaN   -0.100546E-04
1    1    0    2    4         NaN             NaN   -0.100546E-04
1    1    0    4    2         NaN             NaN   -0.100546E-04
1    1    2   -2   -2         NaN             NaN   -0.100546E-04
1    1    2   -2    2         NaN             NaN   -0.100546E-04
1    1    2    0    4         NaN             NaN   -0.100546E-04
1    1    2    2   -2         NaN             NaN   -0.100546E-04
1    1    2    4    0         NaN             NaN   -0.100546E-04
1    1    2    4    4         NaN             NaN   -0.100546E-04
1    1    4    0    2         NaN             NaN   -0.100546E-04
1    1    4    2    0         NaN             NaN   -0.100546E-04
1    1    4    2    4         NaN             NaN   -0.100546E-04
1    1    4    4    2         NaN             NaN   -0.100546E-04
1    1   -4   -4   -4         NaN             NaN    0.242401E-05
1    1   -4    0    0         NaN             NaN    0.242401E-05
1    1    0   -4    0         NaN             NaN    0.242401E-05
1    1    0    0   -4         NaN             NaN    0.242401E-05
1    1    0    0    4         NaN             NaN    0.242401E-05
1    1    0    4    0         NaN             NaN    0.242401E-05
1    1    4    0    0         NaN             NaN    0.242401E-05
1    1    4    4    4         NaN             NaN    0.242401E-05
1    1   -5   -3   -3         NaN             NaN    0.479664E-06
1    1   -5   -2   -2         NaN             NaN    0.479664E-06
1    1   -4   -1   -4         NaN             NaN    0.102691E-04
1    1   -4    0   -3         NaN             NaN    0.102691E-04
1    1   -3   -5   -3         NaN             NaN    0.479664E-06
1    1   -3   -3   -5         NaN             NaN    0.479664E-06
1    1   -3    0   -4         NaN             NaN    0.102691E-04
1    1   -3    0    2         NaN             NaN    0.479664E-06
1    1   -3    1   -3         NaN             NaN    0.102691E-04
1    1   -3    2    0         NaN             NaN    0.479664E-06
1    1   -2   -5   -2         NaN             NaN    0.479664E-06
1    1   -2   -2   -5         NaN             NaN    0.479664E-06
1    1   -2    0    3         NaN             NaN    0.479664E-06
1    1   -2    3    0         NaN             NaN    0.479664E-06
1    1   -1   -4   -4         NaN             NaN    0.102691E-04
1    1   -1    3    3         NaN             NaN    0.102691E-04
1    1    0   -4   -3         NaN             NaN    0.102691E-04
1    1    0   -3   -4         NaN             NaN    0.102691E-04
1    1    0   -3    2         NaN             NaN    0.479664E-06
1    1    0   -2    3         NaN             NaN    0.479664E-06
1    1    0    2   -3         NaN             NaN    0.479664E-06
1    1    0    3   -2         NaN             NaN    0.479664E-06
1    1    0    3    4         NaN             NaN    0.102691E-04
